query_id,table,column,cardinality,arm,cache,rep,execution_ms,planning_ms,wall_ms,actual_rows,plan_rows,rows_removed_by_filter,node_type,gsi_active,reader,row_groups_read,shared_hit,shared_read,value,plan_json
q2_customer_id,transactions,customer_id,high,gsi_off,cold,1,1652.533,17.289,1670.547,29,11,1999971,Foreign Scan,False,Multifile,48,4,0,b946cabd05a71cfc0d2f7e795bd88d94,"{""Plan"":{""Node Type"":""Foreign Scan"",""Operation"":""Select"",""Parallel Aware"":false,""Async Capable"":false,""Relation Name"":""transactions"",""Alias"":""transactions"",""Startup Cost"":0.0,""Total Cost"":20000.0,""Plan Rows"":11,""Plan Width"":153,""Actual Startup Time"":34.837,""Actual Total Time"":1651.585,""Actual Rows"":29,""Actual Loops"":1,""Filter"":""((customer_id)::text = 'b946cabd05a71cfc0d2f7e795bd88d94'::text)"",""Rows Removed by Filter"":1999971,""Reader"":""Multifile"",""Row groups"":""\n        transactions_chunk_0000.parquet: 1, 2\n        transactions_chunk_0001.parquet: 1, 2\n        transactions_chunk_0002.parquet: 1, 2\n        transactions_chunk_0003.parquet: 1, 2\n        transactions_chunk_0004.parquet: 1, 2\n        transactions_chunk_0005.parquet: 1, 2\n        transactions_chunk_0006.parquet: 1, 2\n        transactions_chunk_0007.parquet: 1, 2\n        transactions_chunk_0008.parquet: 1, 2\n        transactions_chunk_0009.parquet: 1, 2\n        transactions_chunk_0010.parquet: 1, 2\n        transactions_chunk_0011.parquet: 1, 2\n        transactions_chunk_0012.parquet: 1, 2\n        transactions_chunk_0013.parquet: 1, 2\n        transactions_chunk_0014.parquet: 1, 2\n        transactions_chunk_0015.parquet: 1, 2\n        transactions_chunk_0016.parquet: 1, 2\n        transactions_chunk_0017.parquet: 1, 2\n        transactions_chunk_0018.parquet: 1, 2\n        transactions_chunk_0019.parquet: 1, 2\n        transactions_chunk_0020.parquet: 1, 2\n        transactions_chunk_0021.parquet: 1, 2\n        transactions_chunk_0022.parquet: 1, 2\n        transactions_chunk_0023.parquet: 1, 2"",""Shared Hit Blocks"":4,""Shared Read Blocks"":0,""Shared Dirtied Blocks"":0,""Shared Written Blocks"":0,""Local Hit Blocks"":0,""Local Read Blocks"":0,""Local Dirtied Blocks"":0,""Local Written Blocks"":0,""Temp Read Blocks"":0,""Temp Written Blocks"":0,""I/O Read Time"":0.0,""I/O Write Time"":0.0,""Temp I/O Read Time"":0.0,""Temp I/O Write Time"":0.0},""Planning"":{""Shared Hit Blocks"":275,""Shared Read Blocks"":0,""Shared Dirtied Blocks"":0,""Shared Written Blocks"":0,""Local Hit Blocks"":0,""Local Read Blocks"":0,""Local Dirtied Blocks"":0,""Local Written Blocks"":0,""Temp Read Blocks"":0,""Temp Written Blocks"":0,""I/O Read Time"":0.0,""I/O Write Time"":0.0,""Temp I/O Read Time"":0.0,""Temp I/O Write Time"":0.0},""Planning Time"":17.289,""Triggers"":[],""Execution Time"":1652.533}"
q2_customer_id,transactions,customer_id,high,gsi_off,cold,2,1596.913,16.938,1614.56,29,11,1999971,Foreign Scan,False,Multifile,48,4,0,b946cabd05a71cfc0d2f7e795bd88d94,"{""Plan"":{""Node Type"":""Foreign Scan"",""Operation"":""Select"",""Parallel Aware"":false,""Async Capable"":false,""Relation Name"":""transactions"",""Alias"":""transactions"",""Startup Cost"":0.0,""Total Cost"":20000.0,""Plan Rows"":11,""Plan Width"":153,""Actual Startup Time"":30.841,""Actual Total Time"":1595.966,""Actual Rows"":29,""Actual Loops"":1,""Filter"":""((customer_id)::text = 'b946cabd05a71cfc0d2f7e795bd88d94'::text)"",""Rows Removed by Filter"":1999971,""Reader"":""Multifile"",""Row groups"":""\n        transactions_chunk_0000.parquet: 1, 2\n        transactions_chunk_0001.parquet: 1, 2\n        transactions_chunk_0002.parquet: 1, 2\n        transactions_chunk_0003.parquet: 1, 2\n        transactions_chunk_0004.parquet: 1, 2\n        transactions_chunk_0005.parquet: 1, 2\n        transactions_chunk_0006.parquet: 1, 2\n        transactions_chunk_0007.parquet: 1, 2\n        transactions_chunk_0008.parquet: 1, 2\n        transactions_chunk_0009.parquet: 1, 2\n        transactions_chunk_0010.parquet: 1, 2\n        transactions_chunk_0011.parquet: 1, 2\n        transactions_chunk_0012.parquet: 1, 2\n        transactions_chunk_0013.parquet: 1, 2\n        transactions_chunk_0014.parquet: 1, 2\n        transactions_chunk_0015.parquet: 1, 2\n        transactions_chunk_0016.parquet: 1, 2\n        transactions_chunk_0017.parquet: 1, 2\n        transactions_chunk_0018.parquet: 1, 2\n        transactions_chunk_0019.parquet: 1, 2\n        transactions_chunk_0020.parquet: 1, 2\n        transactions_chunk_0021.parquet: 1, 2\n        transactions_chunk_0022.parquet: 1, 2\n        transactions_chunk_0023.parquet: 1, 2"",""Shared Hit Blocks"":4,""Shared Read Blocks"":0,""Shared Dirtied Blocks"":0,""Shared Written Blocks"":0,""Local Hit Blocks"":0,""Local Read Blocks"":0,""Local Dirtied Blocks"":0,""Local Written Blocks"":0,""Temp Read Blocks"":0,""Temp Written Blocks"":0,""I/O Read Time"":0.0,""I/O Write Time"":0.0,""Temp I/O Read Time"":0.0,""Temp I/O Write Time"":0.0},""Planning"":{""Shared Hit Blocks"":275,""Shared Read Blocks"":0,""Shared Dirtied Blocks"":0,""Shared Written Blocks"":0,""Local Hit Blocks"":0,""Local Read Blocks"":0,""Local Dirtied Blocks"":0,""Local Written Blocks"":0,""Temp Read Blocks"":0,""Temp Written Blocks"":0,""I/O Read Time"":0.0,""I/O Write Time"":0.0,""Temp I/O Read Time"":0.0,""Temp I/O Write Time"":0.0},""Planning Time"":16.938,""Triggers"":[],""Execution Time"":1596.913}"
q2_customer_id,transactions,customer_id,high,gsi_off,cold,3,1610.242,17.179,1628.191,29,11,1999971,Foreign Scan,False,Multifile,48,4,0,b946cabd05a71cfc0d2f7e795bd88d94,"{""Plan"":{""Node Type"":""Foreign Scan"",""Operation"":""Select"",""Parallel Aware"":false,""Async Capable"":false,""Relation Name"":""transactions"",""Alias"":""transactions"",""Startup Cost"":0.0,""Total Cost"":20000.0,""Plan Rows"":11,""Plan Width"":153,""Actual Startup Time"":31.759,""Actual Total Time"":1609.329,""Actual Rows"":29,""Actual Loops"":1,""Filter"":""((customer_id)::text = 'b946cabd05a71cfc0d2f7e795bd88d94'::text)"",""Rows Removed by Filter"":1999971,""Reader"":""Multifile"",""Row groups"":""\n        transactions_chunk_0000.parquet: 1, 2\n        transactions_chunk_0001.parquet: 1, 2\n        transactions_chunk_0002.parquet: 1, 2\n        transactions_chunk_0003.parquet: 1, 2\n        transactions_chunk_0004.parquet: 1, 2\n        transactions_chunk_0005.parquet: 1, 2\n        transactions_chunk_0006.parquet: 1, 2\n        transactions_chunk_0007.parquet: 1, 2\n        transactions_chunk_0008.parquet: 1, 2\n        transactions_chunk_0009.parquet: 1, 2\n        transactions_chunk_0010.parquet: 1, 2\n        transactions_chunk_0011.parquet: 1, 2\n        transactions_chunk_0012.parquet: 1, 2\n        transactions_chunk_0013.parquet: 1, 2\n        transactions_chunk_0014.parquet: 1, 2\n        transactions_chunk_0015.parquet: 1, 2\n        transactions_chunk_0016.parquet: 1, 2\n        transactions_chunk_0017.parquet: 1, 2\n        transactions_chunk_0018.parquet: 1, 2\n        transactions_chunk_0019.parquet: 1, 2\n        transactions_chunk_0020.parquet: 1, 2\n        transactions_chunk_0021.parquet: 1, 2\n        transactions_chunk_0022.parquet: 1, 2\n        transactions_chunk_0023.parquet: 1, 2"",""Shared Hit Blocks"":4,""Shared Read Blocks"":0,""Shared Dirtied Blocks"":0,""Shared Written Blocks"":0,""Local Hit Blocks"":0,""Local Read Blocks"":0,""Local Dirtied Blocks"":0,""Local Written Blocks"":0,""Temp Read Blocks"":0,""Temp Written Blocks"":0,""I/O Read Time"":0.0,""I/O Write Time"":0.0,""Temp I/O Read Time"":0.0,""Temp I/O Write Time"":0.0},""Planning"":{""Shared Hit Blocks"":275,""Shared Read Blocks"":0,""Shared Dirtied Blocks"":0,""Shared Written Blocks"":0,""Local Hit Blocks"":0,""Local Read Blocks"":0,""Local Dirtied Blocks"":0,""Local Written Blocks"":0,""Temp Read Blocks"":0,""Temp Written Blocks"":0,""I/O Read Time"":0.0,""I/O Write Time"":0.0,""Temp I/O Read Time"":0.0,""Temp I/O Write Time"":0.0},""Planning Time"":17.179,""Triggers"":[],""Execution Time"":1610.242}"
q2_customer_id,transactions,customer_id,high,gsi_off,cold,4,1646.103,16.76,1663.488,29,11,1999971,Foreign Scan,False,Multifile,48,4,0,b946cabd05a71cfc0d2f7e795bd88d94,"{""Plan"":{""Node Type"":""Foreign Scan"",""Operation"":""Select"",""Parallel Aware"":false,""Async Capable"":false,""Relation Name"":""transactions"",""Alias"":""transactions"",""Startup Cost"":0.0,""Total Cost"":20000.0,""Plan Rows"":11,""Plan Width"":153,""Actual Startup Time"":32.523,""Actual Total Time"":1645.157,""Actual Rows"":29,""Actual Loops"":1,""Filter"":""((customer_id)::text = 'b946cabd05a71cfc0d2f7e795bd88d94'::text)"",""Rows Removed by Filter"":1999971,""Reader"":""Multifile"",""Row groups"":""\n        transactions_chunk_0000.parquet: 1, 2\n        transactions_chunk_0001.parquet: 1, 2\n        transactions_chunk_0002.parquet: 1, 2\n        transactions_chunk_0003.parquet: 1, 2\n        transactions_chunk_0004.parquet: 1, 2\n        transactions_chunk_0005.parquet: 1, 2\n        transactions_chunk_0006.parquet: 1, 2\n        transactions_chunk_0007.parquet: 1, 2\n        transactions_chunk_0008.parquet: 1, 2\n        transactions_chunk_0009.parquet: 1, 2\n        transactions_chunk_0010.parquet: 1, 2\n        transactions_chunk_0011.parquet: 1, 2\n        transactions_chunk_0012.parquet: 1, 2\n        transactions_chunk_0013.parquet: 1, 2\n        transactions_chunk_0014.parquet: 1, 2\n        transactions_chunk_0015.parquet: 1, 2\n        transactions_chunk_0016.parquet: 1, 2\n        transactions_chunk_0017.parquet: 1, 2\n        transactions_chunk_0018.parquet: 1, 2\n        transactions_chunk_0019.parquet: 1, 2\n        transactions_chunk_0020.parquet: 1, 2\n        transactions_chunk_0021.parquet: 1, 2\n        transactions_chunk_0022.parquet: 1, 2\n        transactions_chunk_0023.parquet: 1, 2"",""Shared Hit Blocks"":4,""Shared Read Blocks"":0,""Shared Dirtied Blocks"":0,""Shared Written Blocks"":0,""Local Hit Blocks"":0,""Local Read Blocks"":0,""Local Dirtied Blocks"":0,""Local Written Blocks"":0,""Temp Read Blocks"":0,""Temp Written Blocks"":0,""I/O Read Time"":0.0,""I/O Write Time"":0.0,""Temp I/O Read Time"":0.0,""Temp I/O Write Time"":0.0},""Planning"":{""Shared Hit Blocks"":275,""Shared Read Blocks"":0,""Shared Dirtied Blocks"":0,""Shared Written Blocks"":0,""Local Hit Blocks"":0,""Local Read Blocks"":0,""Local Dirtied Blocks"":0,""Local Written Blocks"":0,""Temp Read Blocks"":0,""Temp Written Blocks"":0,""I/O Read Time"":0.0,""I/O Write Time"":0.0,""Temp I/O Read Time"":0.0,""Temp I/O Write Time"":0.0},""Planning Time"":16.76,""Triggers"":[],""Execution Time"":1646.103}"
q2_customer_id,transactions,customer_id,high,gsi_off,cold,5,1631.943,16.333,1649.101,29,11,1999971,Foreign Scan,False,Multifile,48,4,0,b946cabd05a71cfc0d2f7e795bd88d94,"{""Plan"":{""Node Type"":""Foreign Scan"",""Operation"":""Select"",""Parallel Aware"":false,""Async Capable"":false,""Relation Name"":""transactions"",""Alias"":""transactions"",""Startup Cost"":0.0,""Total Cost"":20000.0,""Plan Rows"":11,""Plan Width"":153,""Actual Startup Time"":31.501,""Actual Total Time"":1631.001,""Actual Rows"":29,""Actual Loops"":1,""Filter"":""((customer_id)::text = 'b946cabd05a71cfc0d2f7e795bd88d94'::text)"",""Rows Removed by Filter"":1999971,""Reader"":""Multifile"",""Row groups"":""\n        transactions_chunk_0000.parquet: 1, 2\n        transactions_chunk_0001.parquet: 1, 2\n        transactions_chunk_0002.parquet: 1, 2\n        transactions_chunk_0003.parquet: 1, 2\n        transactions_chunk_0004.parquet: 1, 2\n        transactions_chunk_0005.parquet: 1, 2\n        transactions_chunk_0006.parquet: 1, 2\n        transactions_chunk_0007.parquet: 1, 2\n        transactions_chunk_0008.parquet: 1, 2\n        transactions_chunk_0009.parquet: 1, 2\n        transactions_chunk_0010.parquet: 1, 2\n        transactions_chunk_0011.parquet: 1, 2\n        transactions_chunk_0012.parquet: 1, 2\n        transactions_chunk_0013.parquet: 1, 2\n        transactions_chunk_0014.parquet: 1, 2\n        transactions_chunk_0015.parquet: 1, 2\n        transactions_chunk_0016.parquet: 1, 2\n        transactions_chunk_0017.parquet: 1, 2\n        transactions_chunk_0018.parquet: 1, 2\n        transactions_chunk_0019.parquet: 1, 2\n        transactions_chunk_0020.parquet: 1, 2\n        transactions_chunk_0021.parquet: 1, 2\n        transactions_chunk_0022.parquet: 1, 2\n        transactions_chunk_0023.parquet: 1, 2"",""Shared Hit Blocks"":4,""Shared Read Blocks"":0,""Shared Dirtied Blocks"":0,""Shared Written Blocks"":0,""Local Hit Blocks"":0,""Local Read Blocks"":0,""Local Dirtied Blocks"":0,""Local Written Blocks"":0,""Temp Read Blocks"":0,""Temp Written Blocks"":0,""I/O Read Time"":0.0,""I/O Write Time"":0.0,""Temp I/O Read Time"":0.0,""Temp I/O Write Time"":0.0},""Planning"":{""Shared Hit Blocks"":275,""Shared Read Blocks"":0,""Shared Dirtied Blocks"":0,""Shared Written Blocks"":0,""Local Hit Blocks"":0,""Local Read Blocks"":0,""Local Dirtied Blocks"":0,""Local Written Blocks"":0,""Temp Read Blocks"":0,""Temp Written Blocks"":0,""I/O Read Time"":0.0,""I/O Write Time"":0.0,""Temp I/O Read Time"":0.0,""Temp I/O Write Time"":0.0},""Planning Time"":16.333,""Triggers"":[],""Execution Time"":1631.943}"
q2_customer_id,transactions,customer_id,high,gsi_off,warm,1,1596.769,1.92,1599.139,29,11,1999971,Foreign Scan,False,Multifile,48,0,0,b946cabd05a71cfc0d2f7e795bd88d94,"{""Plan"":{""Node Type"":""Foreign Scan"",""Operation"":""Select"",""Parallel Aware"":false,""Async Capable"":false,""Relation Name"":""transactions"",""Alias"":""transactions"",""Startup Cost"":0.0,""Total Cost"":20000.0,""Plan Rows"":11,""Plan Width"":153,""Actual Startup Time"":22.709,""Actual Total Time"":1595.787,""Actual Rows"":29,""Actual Loops"":1,""Filter"":""((customer_id)::text = 'b946cabd05a71cfc0d2f7e795bd88d94'::text)"",""Rows Removed by Filter"":1999971,""Reader"":""Multifile"",""Row groups"":""\n        transactions_chunk_0000.parquet: 1, 2\n        transactions_chunk_0001.parquet: 1, 2\n        transactions_chunk_0002.parquet: 1, 2\n        transactions_chunk_0003.parquet: 1, 2\n        transactions_chunk_0004.parquet: 1, 2\n        transactions_chunk_0005.parquet: 1, 2\n        transactions_chunk_0006.parquet: 1, 2\n        transactions_chunk_0007.parquet: 1, 2\n        transactions_chunk_0008.parquet: 1, 2\n        transactions_chunk_0009.parquet: 1, 2\n        transactions_chunk_0010.parquet: 1, 2\n        transactions_chunk_0011.parquet: 1, 2\n        transactions_chunk_0012.parquet: 1, 2\n        transactions_chunk_0013.parquet: 1, 2\n        transactions_chunk_0014.parquet: 1, 2\n        transactions_chunk_0015.parquet: 1, 2\n        transactions_chunk_0016.parquet: 1, 2\n        transactions_chunk_0017.parquet: 1, 2\n        transactions_chunk_0018.parquet: 1, 2\n        transactions_chunk_0019.parquet: 1, 2\n        transactions_chunk_0020.parquet: 1, 2\n        transactions_chunk_0021.parquet: 1, 2\n        transactions_chunk_0022.parquet: 1, 2\n        transactions_chunk_0023.parquet: 1, 2"",""Shared Hit Blocks"":0,""Shared Read Blocks"":0,""Shared Dirtied Blocks"":0,""Shared Written Blocks"":0,""Local Hit Blocks"":0,""Local Read Blocks"":0,""Local Dirtied Blocks"":0,""Local Written Blocks"":0,""Temp Read Blocks"":0,""Temp Written Blocks"":0,""I/O Read Time"":0.0,""I/O Write Time"":0.0,""Temp I/O Read Time"":0.0,""Temp I/O Write Time"":0.0},""Planning"":{""Shared Hit Blocks"":2,""Shared Read Blocks"":0,""Shared Dirtied Blocks"":0,""Shared Written Blocks"":0,""Local Hit Blocks"":0,""Local Read Blocks"":0,""Local Dirtied Blocks"":0,""Local Written Blocks"":0,""Temp Read Blocks"":0,""Temp Written Blocks"":0,""I/O Read Time"":0.0,""I/O Write Time"":0.0,""Temp I/O Read Time"":0.0,""Temp I/O Write Time"":0.0},""Planning Time"":1.92,""Triggers"":[],""Execution Time"":1596.769}"
q2_customer_id,transactions,customer_id,high,gsi_off,warm,2,1598.583,1.902,1600.855,29,11,1999971,Foreign Scan,False,Multifile,48,0,0,b946cabd05a71cfc0d2f7e795bd88d94,"{""Plan"":{""Node Type"":""Foreign Scan"",""Operation"":""Select"",""Parallel Aware"":false,""Async Capable"":false,""Relation Name"":""transactions"",""Alias"":""transactions"",""Startup Cost"":0.0,""Total Cost"":20000.0,""Plan Rows"":11,""Plan Width"":153,""Actual Startup Time"":23.623,""Actual Total Time"":1597.501,""Actual Rows"":29,""Actual Loops"":1,""Filter"":""((customer_id)::text = 'b946cabd05a71cfc0d2f7e795bd88d94'::text)"",""Rows Removed by Filter"":1999971,""Reader"":""Multifile"",""Row groups"":""\n        transactions_chunk_0000.parquet: 1, 2\n        transactions_chunk_0001.parquet: 1, 2\n        transactions_chunk_0002.parquet: 1, 2\n        transactions_chunk_0003.parquet: 1, 2\n        transactions_chunk_0004.parquet: 1, 2\n        transactions_chunk_0005.parquet: 1, 2\n        transactions_chunk_0006.parquet: 1, 2\n        transactions_chunk_0007.parquet: 1, 2\n        transactions_chunk_0008.parquet: 1, 2\n        transactions_chunk_0009.parquet: 1, 2\n        transactions_chunk_0010.parquet: 1, 2\n        transactions_chunk_0011.parquet: 1, 2\n        transactions_chunk_0012.parquet: 1, 2\n        transactions_chunk_0013.parquet: 1, 2\n        transactions_chunk_0014.parquet: 1, 2\n        transactions_chunk_0015.parquet: 1, 2\n        transactions_chunk_0016.parquet: 1, 2\n        transactions_chunk_0017.parquet: 1, 2\n        transactions_chunk_0018.parquet: 1, 2\n        transactions_chunk_0019.parquet: 1, 2\n        transactions_chunk_0020.parquet: 1, 2\n        transactions_chunk_0021.parquet: 1, 2\n        transactions_chunk_0022.parquet: 1, 2\n        transactions_chunk_0023.parquet: 1, 2"",""Shared Hit Blocks"":0,""Shared Read Blocks"":0,""Shared Dirtied Blocks"":0,""Shared Written Blocks"":0,""Local Hit Blocks"":0,""Local Read Blocks"":0,""Local Dirtied Blocks"":0,""Local Written Blocks"":0,""Temp Read Blocks"":0,""Temp Written Blocks"":0,""I/O Read Time"":0.0,""I/O Write Time"":0.0,""Temp I/O Read Time"":0.0,""Temp I/O Write Time"":0.0},""Planning"":{""Shared Hit Blocks"":2,""Shared Read Blocks"":0,""Shared Dirtied Blocks"":0,""Shared Written Blocks"":0,""Local Hit Blocks"":0,""Local Read Blocks"":0,""Local Dirtied Blocks"":0,""Local Written Blocks"":0,""Temp Read Blocks"":0,""Temp Written Blocks"":0,""I/O Read Time"":0.0,""I/O Write Time"":0.0,""Temp I/O Read Time"":0.0,""Temp I/O Write Time"":0.0},""Planning Time"":1.902,""Triggers"":[],""Execution Time"":1598.583}"
q2_customer_id,transactions,customer_id,high,gsi_off,warm,3,1614.134,1.881,1616.503,29,11,1999971,Foreign Scan,False,Multifile,48,0,0,b946cabd05a71cfc0d2f7e795bd88d94,"{""Plan"":{""Node Type"":""Foreign Scan"",""Operation"":""Select"",""Parallel Aware"":false,""Async Capable"":false,""Relation Name"":""transactions"",""Alias"":""transactions"",""Startup Cost"":0.0,""Total Cost"":20000.0,""Plan Rows"":11,""Plan Width"":153,""Actual Startup Time"":23.852,""Actual Total Time"":1613.045,""Actual Rows"":29,""Actual Loops"":1,""Filter"":""((customer_id)::text = 'b946cabd05a71cfc0d2f7e795bd88d94'::text)"",""Rows Removed by Filter"":1999971,""Reader"":""Multifile"",""Row groups"":""\n        transactions_chunk_0000.parquet: 1, 2\n        transactions_chunk_0001.parquet: 1, 2\n        transactions_chunk_0002.parquet: 1, 2\n        transactions_chunk_0003.parquet: 1, 2\n        transactions_chunk_0004.parquet: 1, 2\n        transactions_chunk_0005.parquet: 1, 2\n        transactions_chunk_0006.parquet: 1, 2\n        transactions_chunk_0007.parquet: 1, 2\n        transactions_chunk_0008.parquet: 1, 2\n        transactions_chunk_0009.parquet: 1, 2\n        transactions_chunk_0010.parquet: 1, 2\n        transactions_chunk_0011.parquet: 1, 2\n        transactions_chunk_0012.parquet: 1, 2\n        transactions_chunk_0013.parquet: 1, 2\n        transactions_chunk_0014.parquet: 1, 2\n        transactions_chunk_0015.parquet: 1, 2\n        transactions_chunk_0016.parquet: 1, 2\n        transactions_chunk_0017.parquet: 1, 2\n        transactions_chunk_0018.parquet: 1, 2\n        transactions_chunk_0019.parquet: 1, 2\n        transactions_chunk_0020.parquet: 1, 2\n        transactions_chunk_0021.parquet: 1, 2\n        transactions_chunk_0022.parquet: 1, 2\n        transactions_chunk_0023.parquet: 1, 2"",""Shared Hit Blocks"":0,""Shared Read Blocks"":0,""Shared Dirtied Blocks"":0,""Shared Written Blocks"":0,""Local Hit Blocks"":0,""Local Read Blocks"":0,""Local Dirtied Blocks"":0,""Local Written Blocks"":0,""Temp Read Blocks"":0,""Temp Written Blocks"":0,""I/O Read Time"":0.0,""I/O Write Time"":0.0,""Temp I/O Read Time"":0.0,""Temp I/O Write Time"":0.0},""Planning"":{""Shared Hit Blocks"":2,""Shared Read Blocks"":0,""Shared Dirtied Blocks"":0,""Shared Written Blocks"":0,""Local Hit Blocks"":0,""Local Read Blocks"":0,""Local Dirtied Blocks"":0,""Local Written Blocks"":0,""Temp Read Blocks"":0,""Temp Written Blocks"":0,""I/O Read Time"":0.0,""I/O Write Time"":0.0,""Temp I/O Read Time"":0.0,""Temp I/O Write Time"":0.0},""Planning Time"":1.881,""Triggers"":[],""Execution Time"":1614.134}"
q2_customer_id,transactions,customer_id,high,gsi_off,warm,4,1587.857,2.045,1590.256,29,11,1999971,Foreign Scan,False,Multifile,48,0,0,b946cabd05a71cfc0d2f7e795bd88d94,"{""Plan"":{""Node Type"":""Foreign Scan"",""Operation"":""Select"",""Parallel Aware"":false,""Async Capable"":false,""Relation Name"":""transactions"",""Alias"":""transactions"",""Startup Cost"":0.0,""Total Cost"":20000.0,""Plan Rows"":11,""Plan Width"":153,""Actual Startup Time"":24.152,""Actual Total Time"":1586.762,""Actual Rows"":29,""Actual Loops"":1,""Filter"":""((customer_id)::text = 'b946cabd05a71cfc0d2f7e795bd88d94'::text)"",""Rows Removed by Filter"":1999971,""Reader"":""Multifile"",""Row groups"":""\n        transactions_chunk_0000.parquet: 1, 2\n        transactions_chunk_0001.parquet: 1, 2\n        transactions_chunk_0002.parquet: 1, 2\n        transactions_chunk_0003.parquet: 1, 2\n        transactions_chunk_0004.parquet: 1, 2\n        transactions_chunk_0005.parquet: 1, 2\n        transactions_chunk_0006.parquet: 1, 2\n        transactions_chunk_0007.parquet: 1, 2\n        transactions_chunk_0008.parquet: 1, 2\n        transactions_chunk_0009.parquet: 1, 2\n        transactions_chunk_0010.parquet: 1, 2\n        transactions_chunk_0011.parquet: 1, 2\n        transactions_chunk_0012.parquet: 1, 2\n        transactions_chunk_0013.parquet: 1, 2\n        transactions_chunk_0014.parquet: 1, 2\n        transactions_chunk_0015.parquet: 1, 2\n        transactions_chunk_0016.parquet: 1, 2\n        transactions_chunk_0017.parquet: 1, 2\n        transactions_chunk_0018.parquet: 1, 2\n        transactions_chunk_0019.parquet: 1, 2\n        transactions_chunk_0020.parquet: 1, 2\n        transactions_chunk_0021.parquet: 1, 2\n        transactions_chunk_0022.parquet: 1, 2\n        transactions_chunk_0023.parquet: 1, 2"",""Shared Hit Blocks"":0,""Shared Read Blocks"":0,""Shared Dirtied Blocks"":0,""Shared Written Blocks"":0,""Local Hit Blocks"":0,""Local Read Blocks"":0,""Local Dirtied Blocks"":0,""Local Written Blocks"":0,""Temp Read Blocks"":0,""Temp Written Blocks"":0,""I/O Read Time"":0.0,""I/O Write Time"":0.0,""Temp I/O Read Time"":0.0,""Temp I/O Write Time"":0.0},""Planning"":{""Shared Hit Blocks"":2,""Shared Read Blocks"":0,""Shared Dirtied Blocks"":0,""Shared Written Blocks"":0,""Local Hit Blocks"":0,""Local Read Blocks"":0,""Local Dirtied Blocks"":0,""Local Written Blocks"":0,""Temp Read Blocks"":0,""Temp Written Blocks"":0,""I/O Read Time"":0.0,""I/O Write Time"":0.0,""Temp I/O Read Time"":0.0,""Temp I/O Write Time"":0.0},""Planning Time"":2.045,""Triggers"":[],""Execution Time"":1587.857}"
q2_customer_id,transactions,customer_id,high,gsi_off,warm,5,1589.981,1.931,1592.343,29,11,1999971,Foreign Scan,False,Multifile,48,0,0,b946cabd05a71cfc0d2f7e795bd88d94,"{""Plan"":{""Node Type"":""Foreign Scan"",""Operation"":""Select"",""Parallel Aware"":false,""Async Capable"":false,""Relation Name"":""transactions"",""Alias"":""transactions"",""Startup Cost"":0.0,""Total Cost"":20000.0,""Plan Rows"":11,""Plan Width"":153,""Actual Startup Time"":23.228,""Actual Total Time"":1588.838,""Actual Rows"":29,""Actual Loops"":1,""Filter"":""((customer_id)::text = 'b946cabd05a71cfc0d2f7e795bd88d94'::text)"",""Rows Removed by Filter"":1999971,""Reader"":""Multifile"",""Row groups"":""\n        transactions_chunk_0000.parquet: 1, 2\n        transactions_chunk_0001.parquet: 1, 2\n        transactions_chunk_0002.parquet: 1, 2\n        transactions_chunk_0003.parquet: 1, 2\n        transactions_chunk_0004.parquet: 1, 2\n        transactions_chunk_0005.parquet: 1, 2\n        transactions_chunk_0006.parquet: 1, 2\n        transactions_chunk_0007.parquet: 1, 2\n        transactions_chunk_0008.parquet: 1, 2\n        transactions_chunk_0009.parquet: 1, 2\n        transactions_chunk_0010.parquet: 1, 2\n        transactions_chunk_0011.parquet: 1, 2\n        transactions_chunk_0012.parquet: 1, 2\n        transactions_chunk_0013.parquet: 1, 2\n        transactions_chunk_0014.parquet: 1, 2\n        transactions_chunk_0015.parquet: 1, 2\n        transactions_chunk_0016.parquet: 1, 2\n        transactions_chunk_0017.parquet: 1, 2\n        transactions_chunk_0018.parquet: 1, 2\n        transactions_chunk_0019.parquet: 1, 2\n        transactions_chunk_0020.parquet: 1, 2\n        transactions_chunk_0021.parquet: 1, 2\n        transactions_chunk_0022.parquet: 1, 2\n        transactions_chunk_0023.parquet: 1, 2"",""Shared Hit Blocks"":0,""Shared Read Blocks"":0,""Shared Dirtied Blocks"":0,""Shared Written Blocks"":0,""Local Hit Blocks"":0,""Local Read Blocks"":0,""Local Dirtied Blocks"":0,""Local Written Blocks"":0,""Temp Read Blocks"":0,""Temp Written Blocks"":0,""I/O Read Time"":0.0,""I/O Write Time"":0.0,""Temp I/O Read Time"":0.0,""Temp I/O Write Time"":0.0},""Planning"":{""Shared Hit Blocks"":2,""Shared Read Blocks"":0,""Shared Dirtied Blocks"":0,""Shared Written Blocks"":0,""Local Hit Blocks"":0,""Local Read Blocks"":0,""Local Dirtied Blocks"":0,""Local Written Blocks"":0,""Temp Read Blocks"":0,""Temp Written Blocks"":0,""I/O Read Time"":0.0,""I/O Write Time"":0.0,""Temp I/O Read Time"":0.0,""Temp I/O Write Time"":0.0},""Planning Time"":1.931,""Triggers"":[],""Execution Time"":1589.981}"
